tl_id,phase_seq,char_idx,signal_char,lane_id,from_edge,to_edge
cluster_204796_205202,3,8,r,:cluster_204796_205202_8_0,477765074_01,477748640_01
cluster_204796_205202,3,9,r,:cluster_204796_205202_8_1,477765074_01,477748640_01
cluster_204796_205202,3,10,r,:cluster_204796_205202_10_0,477765074_01,477753313_01
cluster_204796_205202,3,11,r,:cluster_204796_205202_10_1,477765074_01,477753313_01
cluster_204796_205202,3,12,r,:cluster_204796_205202_12_0,477753313_02,477748652_01
cluster_204796_205202,3,13,r,:cluster_204796_205202_13_0,477753313_02,477757554_01
cluster_204796_205202,3,14,r,:cluster_204796_205202_13_1,477753313_02,477757554_01
cluster_204796_205202,3,15,r,:cluster_204796_205202_13_2,477753313_02,477757554_01
cluster_204796_205202,3,16,r,:cluster_204796_205202_13_3,477753313_02,477757554_01
cluster_204796_205202,3,17,y,:cluster_204796_205202_17_0,477753313_02,477748640_01
cluster_204796_205202,3,18,y,:cluster_204796_205202_17_1,477753313_02,477748640_01
cluster_204796_205202,3,19,y,:cluster_204796_205202_19_0,477753313_02,477753313_01
cluster_204796_205202,3,20,r,:cluster_204796_205202_20_0,477765078_01,477748652_01
cluster_204796_205202,3,21,r,:cluster_204796_205202_20_1,477765078_01,477748652_01
cluster_204796_205202,3,22,r,:cluster_204796_205202_20_2,477765078_01,477748652_01
cluster_204796_205202,3,23,r,:cluster_204796_205202_23_0,477765078_01,477757554_01
cluster_204796_205202,4,0,r,:cluster_204796_205202_0_0,477757554_02,477748640_01
cluster_204796_205202,4,1,r,:cluster_204796_205202_1_0,477757554_02,477753313_01
cluster_204796_205202,4,2,r,:cluster_204796_205202_1_1,477757554_02,477753313_01
cluster_204796_205202,4,3,r,:cluster_204796_205202_1_2,477757554_02,477753313_01
cluster_204796_205202,4,4,r,:cluster_204796_205202_1_3,477757554_02,477753313_01
cluster_204796_205202,4,5,r,:cluster_204796_205202_5_0,477757554_02,477748652_01
cluster_204796_205202,4,6,r,:cluster_204796_205202_5_1,477757554_02,477748652_01
cluster_204796_205202,4,7,r,:cluster_204796_205202_7_0,477757554_02,477757554_01
cluster_204796_205202,4,8,r,:cluster_204796_205202_8_0,477765074_01,477748640_01
cluster_204796_205202,4,9,r,:cluster_204796_205202_8_1,477765074_01,477748640_01
cluster_204796_205202,4,10,r,:cluster_204796_205202_10_0,477765074_01,477753313_01
cluster_204796_205202,4,11,r,:cluster_204796_205202_10_1,477765074_01,477753313_01
cluster_204796_205202,4,12,r,:cluster_204796_205202_12_0,477753313_02,477748652_01
cluster_204796_205202,4,13,r,:cluster_204796_205202_13_0,477753313_02,477757554_01
cluster_204796_205202,4,14,r,:cluster_204796_205202_13_1,477753313_02,477757554_01
cluster_204796_205202,4,15,r,:cluster_204796_205202_13_2,477753313_02,477757554_01
cluster_204796_205202,4,16,r,:cluster_204796_205202_13_3,477753313_02,477757554_01
cluster_204796_205202,4,17,r,:cluster_204796_205202_17_0,477753313_02,477748640_01
cluster_204796_205202,4,18,r,:cluster_204796_205202_17_1,477753313_02,477748640_01
cluster_204796_205202,4,19,r,:cluster_204796_205202_19_0,477753313_02,477753313_01
cluster_204796_205202,4,20,r,:cluster_204796_205202_20_0,477765078_01,477748652_01
cluster_204796_205202,4,21,r,:cluster_204796_205202_20_1,477765078_01,477748652_01
cluster_204796_205202,4,22,r,:cluster_204796_205202_20_2,477765078_01,477748652_01
cluster_204796_205202,4,23,r,:cluster_204796_205202_23_0,477765078_01,477757554_01
cluster_204796_205202,5,0,r,:cluster_204796_205202_0_0,477757554_02,477748640_01
cluster_204796_205202,5,1,r,:cluster_204796_205202_1_0,477757554_02,477753313_01
cluster_204796_205202,5,2,r,:cluster_204796_205202_1_1,477757554_02,477753313_01
cluster_204796_205202,5,3,r,:cluster_204796_205202_1_2,477757554_02,477753313_01
cluster_204796_205202,5,4,r,:cluster_204796_205202_1_3,477757554_02,477753313_01
cluster_204796_205202,5,5,r,:cluster_204796_205202_5_0,477757554_02,477748652_01
cluster_204796_205202,5,6,r,:cluster_204796_205202_5_1,477757554_02,477748652_01
cluster_204796_205202,5,7,r,:cluster_204796_205202_7_0,477757554_02,477757554_01
cluster_204796_205202,5,8,G,:cluster_204796_205202_8_0,477765074_01,477748640_01
cluster_204796_205202,5,9,G,:cluster_204796_205202_8_1,477765074_01,477748640_01
cluster_204796_205202,5,10,g,:cluster_204796_205202_10_0,477765074_01,477753313_01
cluster_204796_205202,5,11,g,:cluster_204796_205202_10_1,477765074_01,477753313_01
cluster_204796_205202,5,12,r,:cluster_204796_205202_12_0,477753313_02,477748652_01
cluster_204796_205202,5,13,r,:cluster_204796_205202_13_0,477753313_02,477757554_01
cluster_204796_205202,5,14,r,:cluster_204796_205202_13_1,477753313_02,477757554_01
cluster_204796_205202,5,15,r,:cluster_204796_205202_13_2,477753313_02,477757554_01
cluster_204796_205202,5,16,r,:cluster_204796_205202_13_3,477753313_02,477757554_01
cluster_204796_205202,5,17,r,:cluster_204796_205202_17_0,477753313_02,477748640_01
cluster_204796_205202,5,18,r,:cluster_204796_205202_17_1,477753313_02,477748640_01
cluster_204796_205202,5,19,r,:cluster_204796_205202_19_0,477753313_02,477753313_01
cluster_204796_205202,5,20,G,:cluster_204796_205202_20_0,477765078_01,477748652_01
cluster_204796_205202,5,21,G,:cluster_204796_205202_20_1,477765078_01,477748652_01
cluster_204796_205202,5,22,G,:cluster_204796_205202_20_2,477765078_01,477748652_01
cluster_204796_205202,5,23,g,:cluster_204796_205202_23_0,477765078_01,477757554_01
cluster_204796_205202,6,0,r,:cluster_204796_205202_0_0,477757554_02,477748640_01
cluster_204796_205202,6,1,r,:cluster_204796_205202_1_0,477757554_02,477753313_01
cluster_204796_205202,6,2,r,:cluster_204796_205202_1_1,477757554_02,477753313_01
cluster_204796_205202,6,3,r,:cluster_204796_205202_1_2,477757554_02,477753313_01
cluster_204796_205202,6,4,r,:cluster_204796_205202_1_3,477757554_02,477753313_01
cluster_204796_205202,6,5,r,:cluster_204796_205202_5_0,477757554_02,477748652_01
cluster_204796_205202,6,6,r,:cluster_204796_205202_5_1,477757554_02,477748652_01
cluster_204796_205202,6,7,r,:cluster_204796_205202_7_0,477757554_02,477757554_01
cluster_204796_205202,6,8,y,:cluster_204796_205202_8_0,477765074_01,477748640_01
cluster_204796_205202,6,9,y,:cluster_204796_205202_8_1,477765074_01,477748640_01
cluster_204796_205202,6,10,g,:cluster_204796_205202_10_0,477765074_01,477753313_01
cluster_204796_205202,6,11,g,:cluster_204796_205202_10_1,477765074_01,477753313_01
cluster_204796_205202,6,12,r,:cluster_204796_205202_12_0,477753313_02,477748652_01
cluster_204796_205202,6,13,r,:cluster_204796_205202_13_0,477753313_02,477757554_01
cluster_204796_205202,6,14,r,:cluster_204796_205202_13_1,477753313_02,477757554_01
cluster_204796_205202,6,15,r,:cluster_204796_205202_13_2,477753313_02,477757554_01
cluster_204796_205202,6,16,r,:cluster_204796_205202_13_3,477753313_02,477757554_01
cluster_204796_205202,6,17,r,:cluster_204796_205202_17_0,477753313_02,477748640_01
cluster_204796_205202,6,18,r,:cluster_204796_205202_17_1,477753313_02,477748640_01
cluster_204796_205202,6,19,r,:cluster_204796_205202_19_0,477753313_02,477753313_01
cluster_204796_205202,6,20,y,:cluster_204796_205202_20_0,477765078_01,477748652_01
cluster_204796_205202,6,21,y,:cluster_204796_205202_20_1,477765078_01,477748652_01
cluster_204796_205202,6,22,y,:cluster_204796_205202_20_2,477765078_01,477748652_01
cluster_204796_205202,6,23,g,:cluster_204796_205202_23_0,477765078_01,477757554_01
cluster_204796_205202,7,0,r,:cluster_204796_205202_0_0,477757554_02,477748640_01
cluster_204796_205202,7,1,r,:cluster_204796_205202_1_0,477757554_02,477753313_01
cluster_204796_205202,7,2,r,:cluster_204796_205202_1_1,477757554_02,477753313_01
cluster_204796_205202,7,3,r,:cluster_204796_205202_1_2,477757554_02,477753313_01
cluster_204796_205202,7,4,r,:cluster_204796_205202_1_3,477757554_02,477753313_01
cluster_204796_205202,7,5,r,:cluster_204796_205202_5_0,477757554_02,477748652_01
cluster_204796_205202,7,6,r,:cluster_204796_205202_5_1,477757554_02,477748652_01
cluster_204796_205202,7,7,r,:cluster_204796_205202_7_0,477757554_02,477757554_01
cluster_204796_205202,7,8,r,:cluster_204796_205202_8_0,477765074_01,477748640_01
cluster_204796_205202,7,9,r,:cluster_204796_205202_8_1,477765074_01,477748640_01
cluster_204796_205202,7,10,G,:cluster_204796_205202_10_0,477765074_01,477753313_01
cluster_204796_205202,7,11,G,:cluster_204796_205202_10_1,477765074_01,477753313_01
cluster_204796_205202,7,12,r,:cluster_204796_205202_12_0,477753313_02,477748652_01
cluster_204796_205202,7,13,r,:cluster_204796_205202_13_0,477753313_02,477757554_01
cluster_204796_205202,7,14,r,:cluster_204796_205202_13_1,477753313_02,477757554_01
cluster_204796_205202,7,15,r,:cluster_204796_205202_13_2,477753313_02,477757554_01
cluster_204796_205202,7,16,r,:cluster_204796_205202_13_3,477753313_02,477757554_01
cluster_204796_205202,7,17,r,:cluster_204796_205202_17_0,477753313_02,477748640_01
cluster_204796_205202,7,18,r,:cluster_204796_205202_17_1,477753313_02,477748640_01
cluster_204796_205202,7,19,r,:cluster_204796_205202_19_0,477753313_02,477753313_01
cluster_204796_205202,7,20,r,:cluster_204796_205202_20_0,477765078_01,477748652_01
cluster_204796_205202,7,21,r,:cluster_204796_205202_20_1,477765078_01,477748652_01
cluster_204796_205202,7,22,r,:cluster_204796_205202_20_2,477765078_01,477748652_01
cluster_204796_205202,7,23,G,:cluster_204796_205202_23_0,477765078_01,477757554_01
cluster_204796_205202,8,0,r,:cluster_204796_205202_0_0,477757554_02,477748640_01
cluster_204796_205202,8,1,r,:cluster_204796_205202_1_0,477757554_02,477753313_01
cluster_204796_205202,8,2,r,:cluster_204796_205202_1_1,477757554_02,477753313_01
cluster_204796_205202,8,3,r,:cluster_204796_205202_1_2,477757554_02,477753313_01
cluster_204796_205202,8,4,r,:cluster_204796_205202_1_3,477757554_02,477753313_01
cluster_204796_205202,8,5,r,:cluster_204796_205202_5_0,477757554_02,477748652_01
cluster_204796_205202,8,6,r,:cluster_204796_205202_5_1,477757554_02,477748652_01
cluster_204796_205202,8,7,r,:cluster_204796_205202_7_0,477757554_02,477757554_01
cluster_204796_205202,8,8,r,:cluster_204796_205202_8_0,477765074_01,477748640_01
cluster_204796_205202,8,9,r,:cluster_204796_205202_8_1,477765074_01,477748640_01
cluster_204796_205202,8,10,y,:cluster_204796_205202_10_0,477765074_01,477753313_01
cluster_204796_205202,8,11,y,:cluster_204796_205202_10_1,477765074_01,477753313_01
cluster_204796_205202,8,12,r,:cluster_204796_205202_12_0,477753313_02,477748652_01
cluster_204796_205202,8,13,r,:cluster_204796_205202_13_0,477753313_02,477757554_01
cluster_204796_205202,8,14,r,:cluster_204796_205202_13_1,477753313_02,477757554_01
cluster_204796_205202,8,15,r,:cluster_204796_205202_13_2,477753313_02,477757554_01
cluster_204796_205202,8,16,r,:cluster_204796_205202_13_3,477753313_02,477757554_01
cluster_204796_205202,8,17,r,:cluster_204796_205202_17_0,477753313_02,477748640_01
cluster_204796_205202,8,18,r,:cluster_204796_205202_17_1,477753313_02,477748640_01
cluster_204796_205202,8,19,r,:cluster_204796_205202_19_0,477753313_02,477753313_01
cluster_204796_205202,8,20,r,:cluster_204796_205202_20_0,477765078_01,477748652_01
cluster_204796_205202,8,21,r,:cluster_204796_205202_20_1,477765078_01,477748652_01
cluster_204796_205202,8,22,r,:cluster_204796_205202_20_2,477765078_01,477748652_01
cluster_204796_205202,8,23,y,:cluster_204796_205202_23_0,477765078_01,477757554_01
cluster_204796_205202,9,0,r,:cluster_204796_205202_0_0,477757554_02,477748640_01
cluster_204796_205202,9,1,r,:cluster_204796_205202_1_0,477757554_02,477753313_01
cluster_204796_205202,9,2,r,:cluster_204796_205202_1_1,477757554_02,477753313_01
cluster_204796_205202,9,3,r,:cluster_204796_205202_1_2,477757554_02,477753313_01
cluster_204796_205202,9,4,r,:cluster_204796_205202_1_3,477757554_02,477753313_01
cluster_204796_205202,9,5,r,:cluster_204796_205202_5_0,477757554_02,477748652_01
cluster_204796_205202,9,6,r,:cluster_204796_205202_5_1,477757554_02,477748652_01
cluster_204796_205202,9,7,r,:cluster_204796_205202_7_0,477757554_02,477757554_01
cluster_204796_205202,9,8,r,:cluster_204796_205202_8_0,477765074_01,477748640_01
cluster_204796_205202,9,9,r,:cluster_204796_205202_8_1,477765074_01,477748640_01
cluster_204796_205202,9,10,r,:cluster_204796_205202_10_0,477765074_01,477753313_01
cluster_204796_205202,9,11,r,:cluster_204796_205202_10_1,477765074_01,477753313_01
cluster_204796_205202,9,12,r,:cluster_204796_205202_12_0,477753313_02,477748652_01
cluster_204796_205202,9,13,r,:cluster_204796_205202_13_0,477753313_02,477757554_01
cluster_204796_205202,9,14,r,:cluster_204796_205202_13_1,477753313_02,477757554_01
cluster_204796_205202,9,15,r,:cluster_204796_205202_13_2,477753313_02,477757554_01
cluster_204796_205202,9,16,r,:cluster_204796_205202_13_3,477753313_02,477757554_01
cluster_204796_205202,9,17,r,:cluster_204796_205202_17_0,477753313_02,477748640_01
cluster_204796_205202,9,18,r,:cluster_204796_205202_17_1,477753313_02,477748640_01
cluster_204796_205202,9,19,r,:cluster_204796_205202_19_0,477753313_02,477753313_01
cluster_204796_205202,9,20,r,:cluster_204796_205202_20_0,477765078_01,477748652_01
cluster_204796_205202,9,21,r,:cluster_204796_205202_20_1,477765078_01,477748652_01
cluster_204796_205202,9,22,r,:cluster_204796_205202_20_2,477765078_01,477748652_01
cluster_204796_205202,9,23,r,:cluster_204796_205202_23_0,477765078_01,477757554_01
